Custom Visual,Publisher,Description,Version,LegalTerms,PrivacyPolicyUrl,SupportLink,Release Date,AppSource Link,Is Certified,Versioned pbiviz,Visual GUID
BlueDot Recent News Visual,BlueDot Inc.,Recent news feed for infectious disease activity in selected locations.,1.0.0.2,https://github.com/BlueDot-global/BlueDot.DaaS.Samples/blob/main/Help/Template%20EULA(2053758.1).pdf,https://bluedot.global/privacy/,https://bluedot.global/contact/,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/bluedotinc1646861010516.bd-viz-component-1,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/bluedotRecentNews56C8EEC8933543F8A2C7E2A8B0592DF9.1.0.0.2.pbiviz,bluedotRecentNews56C8EEC8933543F8A2C7E2A8B0592DF9
Box Ploty by Devlup Funnels,Devlup Funnels,Provides a concise visual summary of the distribution and key statistical measures of a dataset.,1.0.0.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://devlupfunnels.com/privacy-policy/,https://devlupfunnels.com/contact-us/,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/devlupfunnels1688569261518.boxplotybydevlupfunnels,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/boxPloty6C987A9E682A4A859272BFEC966AF372.1.0.0.0.pbiviz,boxPloty6C987A9E682A4A859272BFEC966AF372
Circular Gauge by MAQ Software,MAQ LLC,Track your goals with precision | Power BI Certified,4.0.0.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://maqsoftware.com/privacystatement,https://maqsoftware.zendesk.com/hc/en-us/community/topics/360002087772-Power-BI-Circular-Gauge,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA104380837,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/CircularGauge1458053128559.4.0.0.0.pbiviz,CircularGauge1458053128559
Comparison Chart,mogular,Compare connected information with a reference  e.g. individual stocks vs market index,1.0.9.0,https://files.durchblick-durch-daten.de/ComparisonChart_EULA.pdf,https://www.durchblick-durch-daten.de/power-bi/privacy-marketplace/,https://comparisonchart.info/,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA200002554,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/comparisonChartByMogular.1.0.9.0.pbiviz,comparisonChartByMogular
CustomVisualVizLollipop,Visualizeit s.r.l,LollipopChartViz,1.7.0.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://visualizeit.it/it/privacy-policy-2/,https://visualizeit.it/it/custom-visuals/,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/visualizeitsrl1618407444647.offertacustomvisuals_visualizeit,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/lollipop709CDF8A8EF3461D87415B29FB50116E.1.7.0.0.pbiviz,lollipop709CDF8A8EF3461D87415B29FB50116E
Data Map,dTyp,"Data to map, made simple. Provide a new dimension to your data with high quality map visual",1.0.0.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://www.dtyp.com.au/legal/privacy-powerbi/,https://www.dtyp.com.au/,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/dtyptechnologiesptyltd1632294228073.datamap,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/datamap8FEE960E90FB4AF6BD5F829E8460D340.1.0.0.0.pbiviz,datamap8FEE960E90FB4AF6BD5F829E8460D340
Donut Chart image,Data SL Consulting,Advanced Donut Chart Visualization,1.0.0.8,https://go.microsoft.com/fwlink/?linkid=2041178,https://www.data-slconsulting.com/privacy,https://www.data-slconsulting.com/aide-power-bi,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/dslc1696681601173.donutchartimage,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/donut2F78F20E2D01E463883DD711125F9D186.1.0.0.8.pbiviz,donut2F78F20E2D01E463883DD711125F9D186
Dot Plot by MAQ Software,MAQ LLC,"Highlight gaps, clusters, and outliers in your data | PBI certified",4.0.0.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://maqsoftware.com/privacystatement,https://maqsoftware.zendesk.com/hc/en-us/community/topics/360002081291-Power-BI-Dot-Plot,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA104381101,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/DotPlotByMAQ1823AB39DB234AB522063E728AD.4.0.0.0.pbiviz,DotPlotByMAQ1823AB39DB234AB522063E728AD
DoubleYaxis,上北智信,双Y轴的折线柱状图,1.2.0.1,https://go.microsoft.com/fwlink/?linkid=2041178,https://biportalv2.chinacloudsites.cn/wcr/PrivacyStatement_doubleYaxis.pdf,https://biportalv2.chinacloudsites.cn/wcr/SupportAndContact.pdf,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/sharewinfo.doubleyaxis,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/doubleYaxis4E8AA8C8152643CA8308FE2A54A98523.1.2.0.1.pbiviz,doubleYaxis4E8AA8C8152643CA8308FE2A54A98523
Dynamic Tooltip by MAQ Software,MAQ LLC,Enhance readability of reports by providing additional data points as tooltips | PBI certified,4.0.0.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://maqsoftware.com/privacystatement,https://maqsoftware.zendesk.com/hc/en-us/community/topics/360002081311-Power-BI-Dynamic-Tooltip,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA104380983,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/dynamicTooltip1859AB39DB23051788ADF752BCB90749.4.0.0.0.pbiviz,dynamicTooltip1859AB39DB23051788ADF752BCB90749
Excalibur,"IQZ Systems, LLC","Track patterns, classify data, work on clusters and perform many other types of analysis.",1.0.1.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://iqzsystems.com/products/excalibur/privacy-policy,https://iqzsystems.com/products/excalibur,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/iqzsystemsllc1585277322879.iqz-excalibur,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/excalibur1F99946CC703412691297B496E25070C.1.0.1.0.pbiviz,excalibur1F99946CC703412691297B496E25070C
HCLTech 4-Dimensional Bubble Chart,hcl technologies,Four dimensional bubble chart,1.2.0.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://hcltechcustomvisual.azurewebsites.net/,https://hcltechcustomvisual.azurewebsites.net/Home/Support,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/hcltechnologies1672042084616.hcl_bubble_chart,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/devBubbleVisualF72A389895DF4554959F8C945072A1D1.1.2.0.0.pbiviz,devBubbleVisualF72A389895DF4554959F8C945072A1D1
Heatmap Visual,DEFTEAM SOLUTIONS PRIVATE LIMITED,Visualizing multidimensional data using Heatmap Visual,1.0.0.2,https://www.defteam.com/eula/,https://www.defteam.com/power-bi-custom-visuals-privacy-policy/,https://www.defteam.com/powerbi-heatmap-visual-getting-started/,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/defteamsolutionsprivatelimited1632219059544.heatmap,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/multiLevelHeatMap847C7566C3104776AB0F4EEDFCBF00D1.1.0.0.2.pbiviz,multiLevelHeatMap847C7566C3104776AB0F4EEDFCBF00D1
Hierarchy Chart by MAQ Software,MAQ LLC,Streamline your organizational insights | Power BI Certified,4.0.1.0,https://maqsoftware.com/pbivisualeula,https://maqsoftware.com/privacystatement,https://maqsoftware.zendesk.com/,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/maqsoftware1587623472284.hierarchychartbymaqsoftware,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/hierarchyChartDD06406DD55C47CCBB412EFE9A671D14.4.0.1.0.pbiviz,hierarchyChartDD06406DD55C47CCBB412EFE9A671D14
Hourglass Chart by MAQ Software,MAQ LLC,​Compare category values across two scenarios to showcase conversions | PBI certified,4.0.0.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://maqsoftware.com/privacystatement,https://maqsoftware.zendesk.com/hc/en-us/community/topics/360002081651-Power-BI-Hourglass-Chart,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA104381843,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/hourglassByMAQSoftware726F8878F79F4EF39D5005F1D06A8F1F.4.0.0.0.pbiviz,hourglassByMAQSoftware726F8878F79F4EF39D5005F1D06A8F1F
Icon Pack by TME AG,TME AG,Icon pack is a Power BI visual to search and display icons in your report,1.1.1.1,https://tme-ag.de/end-user-license-agreement,https://tme-ag.de/privacy-policy/,https://tme-ag.de/tme-icon-pack/#contact,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/tmeag215660250.iconpackbytmeag,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/iconpack.1.1.1.1.pbiviz,iconpack
JVIZ Gantt Chart,JINETT Inc.,Stay in control of your project portfolio and organize tasks into an engaging presentation.,1.0.0.2,https://www.jinett.com/eula,https://www.jinett.com/privacy-policy,https://www.jinett.com/support,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/jinett.jviz-gantt-chart,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/ganttA5AD7B4D800549099E9DA8A15E9BC102.1.0.0.2.pbiviz,ganttA5AD7B4D800549099E9DA8A15E9BC102
JVIZ Product Roadmap,JINETT Inc.,Visualize rolling project data and perform year-over-year (YoY) portfolio management.,1.0.0.2,https://www.jinett.com/eula,https://www.jinett.com/privacy-policy,https://www.jinett.com/support,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/jinett.jviz-product-roadmap,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/jvizRoadmapDFB2490D27A84740B9D9C9D2EE484740.1.0.0.2.pbiviz,jvizRoadmapDFB2490D27A84740B9D9C9D2EE484740
KPI Ticker by MAQ Software,MAQ LLC,Streamline your dashboard with rotating KPI visuals | Power BI Certified,4.0.4.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://maqsoftware.com/privacystatement,https://maqsoftware.zendesk.com/hc/en-us/community/topics/360002088212-Power-BI-KPI-Ticker,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA104380946,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/kpiTicker492C9305B9464241B52382527F977DE1.4.0.4.0.pbiviz,kpiTicker492C9305B9464241B52382527F977DE1
Linear Gauge by MAQ Software,MAQ LLC,Visualize progress toward your targets | Power BI Certified,4.0.2.0,https://maqsoftware.com/pbivisualeula,https://maqsoftware.com/privacystatement,https://maqsoftware.zendesk.com/hc/en-us/community/topics/360002081711-Power-BI-Linear-Gauge,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA104380821,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/LinearGauge1450736844786.4.0.2.0.pbiviz,LinearGauge1450736844786
Lollipop Column Chart (Pro),PBIVizEdit.com,A clearer visualization than column charts for large number of categories,5.2.1.1,https://go.microsoft.com/fwlink/?linkid=2041178,https://pbivizedit.com/privacy,https://pbivizedit.com/contact,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/yavdaanalyticspvtltd1628223732998.lollipopcolumnchartpro,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/lollipopcolumnB06D82DDC69D27E084F5921C81B988BD.5.2.1.1.pbiviz,lollipopcolumnB06D82DDC69D27E084F5921C81B988BD
Mass Filter,Insiders.coop,Filter your Power BI reports instantly with a list of keywords and a copy/paste.,2.2.7.1,https://go.microsoft.com/fwlink/?linkid=2041178,https://insiders-coop.github.io/pbiviz-docs/privacy,https://www.insiders.coop/contact,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/insiderscoop1611244107840.powerbi_customviz_mass-filter,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/massFilter2E7137AC1174403C8CF3456F3EB0B7D7.2.2.7.1.pbiviz,massFilter2E7137AC1174403C8CF3456F3EB0B7D7
Merged Bar Chart (Pro),PBIVizEdit.com,Visualize up to 6 measures adjacent to each other with different X axes,5.3.0.3,https://go.microsoft.com/fwlink/?linkid=2041178,https://pbivizedit.com/privacy,https://pbivizedit.com/contact,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/yavdaanalyticspvtltd1628223732998.mergedbarchartpro,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/mergedbarchart98372E5F75024E3992B6A6310936AF2A.5.3.0.3.pbiviz,mergedbarchart98372E5F75024E3992B6A6310936AF2A
Optimus Hive Process & Task Miner Analyzer,Ai Transitioning LLC,Quickly & easily generate Process or Task Mining flows accurately using your business data,2.0.0.2,https://go.microsoft.com/fwlink/?linkid=2041178,https://www.aitransitioning.com/privacy-policy-power-bi/,https://optimushive.com/support/,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA200002565,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/Process_and_Task_Mining.2.0.0.2.pbiviz,Process_and_Task_Mining
Overlapping Bar Chart (Pro),PBIVizEdit.com,Overlapping bars to compare two numerical variables per category to clearly show surplus/shortage,5.2.1.2,https://go.microsoft.com/fwlink/?linkid=2041178,https://pbivizedit.com/privacy,https://pbivizedit.com/contact,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/yavdaanalyticspvtltd1628223732998.overlappingbarchartpro,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/overlappingbarchart67295BA86F9B3257B8D040976F94AE2A.5.2.1.2.pbiviz,overlappingbarchart67295BA86F9B3257B8D040976F94AE2A
Overlapping Column Chart (Pro),PBIVizEdit.com,Overlapping columns to compare two numerical variables per category to clearly show surplus/shortage,5.2.1.1,https://go.microsoft.com/fwlink/?linkid=2041178,https://pbivizedit.com/privacy,https://pbivizedit.com/contact,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/yavdaanalyticspvtltd1628223732998.overlappingcolumnchartpro,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/overlappingcolumnchart3929FB81B55125BDA8C73A31B6536CFF.5.2.1.1.pbiviz,overlappingcolumnchart3929FB81B55125BDA8C73A31B6536CFF
PAFnow Process Mining,Celonis,Visualize and analyze your business processes in an intelligent process flow based on event data,2022.1.0.0,https://www.celonis.com/terms-and-conditions/#microsoft-marketplace-eula-for-pafnow,https://www.celonis.com/privacy-policy/paf,https://www.celonis.com/paf/,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA200000072,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/processMiningD4BFA18191D74FA5AEEEB307FC3EAED1.2022.1.0.0.pbiviz,processMiningD4BFA18191D74FA5AEEEB307FC3EAED1
ParaTimeLine,Paradigm BI,ParaTimeLine is an intuitive filter designed for filtering data with dates,3.5.0.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://blog.paradigmbi.com.au/page/privacy,https://paradigmbi.com.au/contact,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA200002474,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/paraDateline9C512AAFFAD845FD99CC8BFC8EFF3952.3.5.0.0.pbiviz,paraDateline9C512AAFFAD845FD99CC8BFC8EFF3952
Power BI Visual Editor,Ilfat Galiev,"The Visual allows you to edit schemas of Deneb, PlotlyJS, and other visuals",1.0.4.0,https://github.com/zBritva/echarts-powerbi-editor/blob/master/LICENSE,https://github.com/zBritva/echarts-powerbi-editor/blob/master/PRIVACY.md,https://github.com/zBritva/echarts-powerbi-editor/issues,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/ilfatgaliev1696579877540.editorvisual,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/powerBIEditorVisual.1.0.4.0.pbiviz,powerBIEditorVisual
Processifier Process Mining,PROCESSIFIER SP Z O O,Effortlessly visualize processes in Power BI using Processifier,1.6.0.2,https://www.processifier.com/end-user-license-agreement/,https://www.processifier.com/processifier-visual-privacy-policy/,https://www.processifier.com/contact,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/processifierspzoo1667474389705.processifier-process-mining-visual,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/processifierGraphVisual3419764C6E114268863C03CC744BEE58.1.6.0.2.pbiviz,processifierGraphVisual3419764C6E114268863C03CC744BEE58
Radial chart by Devlup Funnels,Devlup Funnels,Radial bar charts provide a visually engaging depiction of categorical data through their circular l,1.0.0.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://devlupfunnels.com/privacy-policy/,https://devlupfunnels.com/contact-us/,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/devlupfunnels1688569261518.radial_bar_chart_by_devlupfunnels,Not Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/reactRadialChartF56816441CDA4609A764E20CE1E2AE56.1.0.0.0.pbiviz,reactRadialChartF56816441CDA4609A764E20CE1E2AE56
Rotating Tile by MAQ Software,MAQ LLC,Maximize report real estate | Power BI Certified,4.0.1.0,https://go.microsoft.com/fwlink/?linkid=2041178,https://maqsoftware.com/privacystatement,https://maqsoftware.zendesk.com/hc/en-us/community/topics/360002088272-Power-BI-Rotating-Tile,4/18/2024,https://appsource.microsoft.com/en-us/product/power-bi-visuals/WA104380877,Certified,https://github.com/DataChant/PowerBI-Visuals-AppSource/blob/main/All%20Visuals/PBIVIZ%20with%20versions/rotatingTile1859AB39DB23400988ADF752BCB9C967.4.0.1.0.pbiviz,rotatingTile1859AB39DB23400988ADF752BCB9C967
